lat,lon,fuel_rate,instant_fuel_economy,accel_y,accel_x,accel_z,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,fuel_rail_pressure,fuel_level,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-22.99781,-44.47605,13.46147,21.71203,-0.4160988,-0.8741345,2.815343,1633,100.0,62,40.45,123400,100,obd-16-van-trajeto-t3,van,eletronuclear,400.636,0.0010000000000331966,24.565340016134886,453.6753007095083,158.92013194444445,client2
-22.99775,-44.47589,14.86918,24.37569,0.125956,-0.5193304,-1.21565,1618,100.0,61,44.68,117600,100,obd-16-van-trajeto-t3,van,eletronuclear,401.562,0.0010000000000331966,40.94224245931426,460.34699630839077,175.53893055555557,client2
-22.99772,-44.47573,15.16204,25.27005,0.2032068,0.4002522,-1.050217,1587,100.0,60,45.56,119200,100,obd-16-van-trajeto-t3,van,eletronuclear,402.596,0.0009999999999763531,57.3191458130912,463.68284410747833,178.99630555555555,client2
-22.99772,-44.47557,15.09548,25.58554,-0.3985566,-0.007070783,0.7519804,1587,100.0,59,45.36,118200,100,obd-16-van-trajeto-t3,van,eletronuclear,403.587,0.0020000000000095497,73.69604461711057,463.68284410747833,178.21052777777777,client2
-22.99775,-44.47541,15.09215,25.5799,-0.2492059,-0.1559979,1.179531,1578,100.0,59,45.35,124800,100,obd-16-van-trajeto-t3,van,eletronuclear,404.52,0.0,90.07293341101226,460.34699630839077,178.17121527777778,client2
-22.99775,-44.47541,14.98233,25.39376,-0.2492059,-0.1559979,1.179531,1569,100.0,59,45.02,124800,100,obd-16-van-trajeto-t3,van,eletronuclear,404.55,0.0,90.07293341101226,460.34699630839077,176.87472916666667,client2
-22.9978,-44.47526,14.83923,25.58486,-0.4783174,-0.4929458,1.650778,1566,100.0,58,44.59,125800,100,obd-16-van-trajeto-t3,van,eletronuclear,405.59,0.0,105.42625480744039,454.7872499761066,175.18535416666666,client2
-22.99787,-44.47512,14.60295,25.17748,-0.5503376,-1.118764,2.184993,1542,100.0,58,43.88,116600,100,obd-16-van-trajeto-t3,van,eletronuclear,406.537,0.0,119.75600596211153,447.0036051109795,172.3959375,client2
-22.99796,-44.47499,14.39662,25.2572,0.7852054,0.2464923,-1.265454,1531,100.0,57,43.26,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,407.663,0.07400000000001228,133.06218448634567,436.9960617130094,169.96009722222223,client2
-22.99807,-44.47489,14.3234,25.12876,0.0609742,-1.021936,-0.5030304,1518,100.0,57,43.04,118800,100,obd-16-van-trajeto-t3,van,eletronuclear,408.588,0.0030000000000427463,143.29767874969926,424.7646197821964,169.09569444444443,client2
-22.9982,-44.4748,14.33006,25.14043,0.9470745,0.4713584,-0.7488072,1517,100.0,57,43.06,114200,100,obd-16-van-trajeto-t3,van,eletronuclear,409.594,0.002999999999985903,152.50959894233014,410.30927931818684,169.17431944444445,client2
-22.99832,-44.47471,14.21358,24.93609,-0.6794081,-0.4309812,0.3151374,1528,100.0,57,42.71,121400,100,obd-16-van-trajeto-t3,van,eletronuclear,410.58,0.0,161.72151625323949,396.9658881211292,167.79920833333335,client2
-22.99844,-44.47462,14.33671,25.15211,-0.7719009,-1.089374,0.395817,1531,100.0,57,43.08,123800,100,obd-16-van-trajeto-t3,van,eletronuclear,411.552,0.0,170.9334253749605,383.6224969237179,169.25282638888888,client2
-22.99856,-44.47454,14.4898,25.42068,-0.355646,-0.4541457,0.4343944,1540,100.0,57,43.54,125800,100,obd-16-van-trajeto-t3,van,eletronuclear,412.547,0.0,179.12177331564422,370.27910572595295,171.06013888888887,client2
-22.99868,-44.47445,14.74938,25.42994,-0.2620885,-0.2139057,0.101879,1554,100.0,58,44.32,115400,100,obd-16-van-trajeto-t3,van,eletronuclear,413.536,0.0009999999999763531,188.33366651257947,356.93571452889535,174.124625,client2
-22.99868,-44.47445,14.77267,25.4701,-0.2620885,-0.2139057,0.101879,1559,100.0,58,44.39,123200,100,obd-16-van-trajeto-t3,van,eletronuclear,413.611,0.0,188.33366651257947,356.93571452889535,174.39957638888887,client2
-22.9988,-44.47434,14.72608,25.38978,0.5384308,0.5466574,-1.104415,1566,100.0,58,44.25,129800,100,obd-16-van-trajeto-t3,van,eletronuclear,414.595,0.0010000000000331966,199.59265567937797,343.59232333148407,173.84955555555555,client2
-22.99891,-44.47422,14.90246,25.25839,1.01997,0.1399168,-0.6121948,1579,100.0,59,44.78,117600,100,obd-16-van-trajeto-t3,van,eletronuclear,415.556,0.0009999999999763531,211.875194310355,331.3608814006711,175.93181944444444,client2
-22.99902,-44.4741,15.5747,25.95782,-0.5354967,0.09858578,0.500878,1615,100.0,60,46.8,124000,100,obd-16-van-trajeto-t3,van,eletronuclear,416.6,0.0010000000000331966,224.15772293207948,319.1294394695044,183.86798611111112,client2
-22.99913,-44.47397,16.10384,26.39972,-1.063862,-1.292953,0.3884092,1650,100.0,61,48.39,125600,100,obd-16-van-trajeto-t3,van,eletronuclear,417.546,0.0009999999999763531,237.4637923725476,306.8979975386914,190.11477777777782,client2
-22.99924,-44.47384,16.83932,27.16017,0.1304202,0.6938562,-0.5223494,1673,100.0,62,50.6,126000,100,obd-16-van-trajeto-t3,van,eletronuclear,418.51,0.002999999999985903,250.76985096889712,294.6665556078784,198.7975277777778,client2
-22.99924,-44.47384,17.12552,27.18334,0.1304202,0.6938562,-0.5223494,1680,100.0,63,51.46,125000,100,obd-16-van-trajeto-t3,van,eletronuclear,418.609,0.0019999999999527063,250.76985096889712,294.6665556078784,202.1762777777778,client2
-22.99935,-44.47371,15.67454,24.49145,0.2558014,0.6690677,-0.2668513,1701,100.0,64,47.1,127800,100,obd-16-van-trajeto-t3,van,eletronuclear,419.546,0.0009999999999763531,264.0758987217423,282.43511367706543,185.04665277777778,client2
-22.99946,-44.47358,13.80424,21.56912,-0.3679768,-0.5091036,0.1575575,1713,100.0,64,41.48,128400,100,obd-16-van-trajeto-t3,van,eletronuclear,420.613,0.0020000000000095497,277.3819356297442,270.20367174625244,162.96672222222222,client2
-22.99959,-44.47346,13.27178,20.4181,0.08932659,1.155739,0.3634095,1732,100.0,65,39.88,128000,100,obd-16-van-trajeto-t3,van,eletronuclear,421.545,0.0,289.6643910713298,255.74833128224284,156.68073611111112,client2
-22.99973,-44.47337,13.41488,20.63826,0.27244,0.1999076,-1.725343,1724,100.0,65,40.31,127800,100,obd-16-van-trajeto-t3,van,eletronuclear,422.533,0.0010000000000331966,298.87617783562285,240.18104155234226,158.37011111111113,client2
-22.99989,-44.4733,13.37161,20.5717,-0.1375625,-0.4032955,-1.42715,1727,100.0,65,40.18,129400,100,obd-16-van-trajeto-t3,van,eletronuclear,423.548,0.0009999999999763531,306.0408363241865,222.38985328889143,157.8592847222222,client2
-23.00006,-44.47327,13.49142,21.08033,0.8241746,0.8422557,-2.14025,1713,100.0,64,40.54,127800,100,obd-16-van-trajeto-t3,van,eletronuclear,424.527,0.0,309.11128550457084,203.48671575919596,159.27370833333333,client2
-23.00023,-44.47327,13.39158,20.92433,0.07633828,-0.9053051,-0.7891815,1699,100.0,64,40.24,128600,100,obd-16-van-trajeto-t3,van,eletronuclear,425.54,0.0010000000000331966,309.1110908411327,184.58357822985417,158.09504166666665,client2
-23.00039,-44.47329,13.43817,21.33042,-0.0647936,-0.4582536,0.2986976,1688,100.0,63,40.38,125400,100,obd-16-van-trajeto-t3,van,eletronuclear,426.541,0.0,307.06381552408743,166.79238996675699,158.6450625,client2
-23.00056,-44.47332,13.5846,21.56284,0.1590651,-0.5748836,-0.4323744,1690,100.0,63,40.82,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,427.548,0.0020000000000095497,303.99298592724216,147.88925243706151,160.37375,client2
-23.00072,-44.47337,13.57462,21.547,0.3182295,0.2148136,-0.01193896,1687,100.0,63,40.79,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,428.542,0.0,298.8750817429221,130.09806417396436,160.25593055555555,client2
-23.00089,-44.4734,13.56463,21.53115,-0.5644872,-0.003837497,0.3876642,1689,100.0,63,40.76,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,429.59,0.0009999999999763531,295.8042610559141,111.19492664462256,160.13799305555557,client2
-23.00106,-44.47344,13.71106,21.42352,0.2566085,0.09535113,0.236288,1704,100.0,64,41.2,129400,100,obd-16-van-trajeto-t3,van,eletronuclear,430.553,0.0,291.70990072369807,92.29178911492708,161.86668055555558,client2
-23.00122,-44.47346,13.74101,21.47032,0.1738333,-0.2451368,1.071035,1717,100.0,64,41.29,129000,100,obd-16-van-trajeto-t3,van,eletronuclear,431.632,0.07499999999998863,289.6626420106099,74.50060085182992,162.22025694444443,client2
-23.00122,-44.47346,13.77762,21.52752,0.1738333,-0.2451368,1.071035,1718,100.0,64,41.4,129200,100,obd-16-van-trajeto-t3,van,eletronuclear,431.665,0.0020000000000095497,289.6626420106099,74.50060085182992,162.65245833333336,client2
-23.00139,-44.47347,13.86082,21.32432,-0.6157318,-0.05902014,0.540837,1740,100.0,65,41.65,126800,100,obd-16-van-trajeto-t3,van,eletronuclear,432.551,0.0,288.63891733033273,55.597463322134445,163.63468055555558,client2
-23.00155,-44.47348,13.80424,20.91551,-0.416281,-0.118844,1.49153,1751,100.0,66,41.48,129400,100,obd-16-van-trajeto-t3,van,eletronuclear,433.539,0.0,287.6152045928164,37.80627505868361,162.96672222222222,client2
-23.00173,-44.47351,13.88412,21.03652,0.1727771,0.006079369,-1.067256,1776,100.0,66,41.72,125800,100,obd-16-van-trajeto-t3,van,eletronuclear,434.548,0.0,284.5443898928566,17.79118826309717,163.90975,client2
-23.0019,-44.47353,13.95067,20.82189,0.3779302,0.09328949,-1.285308,1795,100.0,67,41.92,128800,100,obd-16-van-trajeto-t3,van,eletronuclear,435.508,0.9599999999999795,282.49713004110953,-1.1119492665983,164.69540972222222,client2
-23.0019,-44.47353,14.07714,20.70165,0.3779302,0.09328949,-1.285308,1814,100.0,68,42.3,133400,100,obd-16-van-trajeto-t3,van,eletronuclear,435.546,0.0,282.49713004110953,-1.1119492665983,166.18845833333333,client2
-23.00207,-44.47355,14.25352,20.65725,-0.5874738,-0.3406484,1.030208,1839,100.0,69,42.83,134400,100,obd-16-van-trajeto-t3,van,eletronuclear,436.556,0.0,280.4498727658552,-20.015086795940107,168.27072222222222,client2
-23.00226,-44.47359,14.35335,20.50477,0.06019916,-0.2293814,0.7295749,1868,100.0,70,43.13,137600,100,obd-16-van-trajeto-t3,van,eletronuclear,437.547,0.0,276.35551951957774,-41.142122858478515,169.44927083333334,client2
-23.00246,-44.47364,12.91569,18.1911,0.6601712,0.8533925,-2.675466,1898,100.0,71,38.81,137000,100,obd-16-van-trajeto-t3,van,eletronuclear,438.51,0.0020000000000095497,271.2376237468674,-63.38110818726156,152.47689583333334,client2
-23.00246,-44.47364,12.54629,17.67081,0.6601712,0.8533925,-2.675466,1901,100.0,71,37.7,134000,100,obd-16-van-trajeto-t3,van,eletronuclear,438.563,0.0,271.2376237468674,-63.38110818726156,148.11592361111113,client2
-23.00265,-44.47367,11.41812,15.85849,0.3953729,0.3326609,-0.9337757,1933,90.98039,72,34.31,138400,100,obd-16-van-trajeto-t3,van,eletronuclear,439.547,0.0010000000000331966,268.16682038147536,-84.50814424979997,134.79725,client2
-23.00283,-44.47369,10.36982,14.20523,-0.001864177,-0.02884695,-0.4287319,1952,76.47059,73,31.16,135600,100,obd-16-van-trajeto-t3,van,eletronuclear,440.581,0.0030000000000427463,266.11956795765064,-104.52323104609374,122.42148611111112,client2
-23.00301,-44.4737,9.241655,12.48871,0.00358032,-0.0405147,0.02253505,1975,55.68628,74,27.77,114800,100,obd-16-van-trajeto-t3,van,eletronuclear,441.559,0.0010000000000331966,265.0958543807508,-124.53831784203385,109.10287152777778,client2
-23.00318,-44.47371,10.41641,14.07622,0.6445413,1.440576,0.9031026,2012,37.64706,74,31.3,95400,100,obd-16-van-trajeto-t3,van,eletronuclear,442.55,0.0010000000000331966,264.07215195199785,-143.44145537172932,122.97150694444447,client2
-23.00337,-44.47373,8.256589,11.15754,0.6828626,1.210826,-2.441188,1983,49.80392,74,24.81,118000,100,obd-16-van-trajeto-t3,van,eletronuclear,443.554,0.0,262.02489656786145,-164.5684914342677,97.47362013888889,client2
-23.00354,-44.47374,8.835649,11.78086,0.5672024,3.567009,0.3738942,1998,59.60784,75,26.55,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,444.551,0.0020000000000095497,261.00119743683246,-183.47162896360953,104.30974513888889,client2
-23.00373,-44.47375,9.454643,12.60618,0.9057504,0.05239207,0.0910801,2012,61.96078,75,28.41,131600,100,obd-16-van-trajeto-t3,van,eletronuclear,445.542,0.0009999999999763531,259.9774803308197,-204.59866502614793,111.61731319444446,client2
-23.00393,-44.47379,9.577776,12.77036,0.1060414,-0.1212604,0.42644,2012,63.52941,75,28.78,134000,100,obd-16-van-trajeto-t3,van,eletronuclear,446.551,0.0009999999999763531,255.88315718540434,-226.837650354931,113.07096666666666,client2
-23.00413,-44.47383,9.637679,12.85023,-0.3563837,1.43805,1.53403,2011,64.70588,75,28.96,132600,100,obd-16-van-trajeto-t3,van,eletronuclear,447.583,0.0,251.7888401063256,-249.0766356840677,113.7781548611111,client2
-23.00433,-44.47387,9.677614,12.90348,0.6719583,-0.470354,-0.2539428,2012,64.70588,75,29.08,132200,100,obd-16-van-trajeto-t3,van,eletronuclear,448.54,0.0,247.69452909362082,-271.3156210128507,114.24960972222222,client2
-23.00452,-44.4739,9.584433,12.77923,0.04371393,-0.7623754,-0.05010089,2004,64.70588,75,28.8,132000,100,obd-16-van-trajeto-t3,van,eletronuclear,449.585,0.0019999999999527063,244.62376356324145,-292.44265707538915,113.14955624999999,client2
-23.00452,-44.4739,9.514545,12.68605,0.04371393,-0.7623754,-0.05010089,2003,64.70588,75,28.59,134400,100,obd-16-van-trajeto-t3,van,eletronuclear,449.595,0.0010000000000331966,244.62376356324145,-292.44265707538915,112.32448958333333,client2
-23.00471,-44.47393,9.557809,12.74374,-0.613395,-1.00508,-0.5246214,1994,64.70588,75,28.72,131000,100,obd-16-van-trajeto-t3,van,eletronuclear,450.546,0.0009999999999763531,241.55300235506212,-313.5696931375739,112.8352451388889,client2
-23.0049,-44.47396,9.541169,12.89346,0.3946454,-0.3680942,-0.3742572,1980,64.70588,74,28.67,129400,100,obd-16-van-trajeto-t3,van,eletronuclear,451.629,0.0020000000000095497,238.48224547041033,-334.69672920011226,112.63880069444446,client2
-23.00509,-44.47399,8.705859,11.76467,-0.9515846,-0.8058711,-0.4314503,1953,58.43137,74,26.16,121800,100,obd-16-van-trajeto-t3,van,eletronuclear,452.575,0.0020000000000095497,235.41149290670714,-355.8237652626507,102.77750208333335,client2
-23.00509,-44.47399,8.22331,11.2648,-0.9515846,-0.8058711,-0.4314503,1937,58.82353,73,24.71,125800,100,obd-16-van-trajeto-t3,van,eletronuclear,452.604,0.002999999999985903,235.41149290670714,-355.8237652626507,97.08074305555556,client2
-23.00528,-44.47403,8.296524,11.36509,0.05057066,0.6684449,0.4234312,1931,58.82353,73,24.93,122200,100,obd-16-van-trajeto-t3,van,eletronuclear,453.535,0.0,231.31721715624897,-376.9508013251891,97.945075,client2
-23.00528,-44.47403,8.336459,11.57841,0.05057066,0.6684449,0.4234312,1916,60.39216,72,25.05,124800,100,obd-16-van-trajeto-t3,van,eletronuclear,453.548,0.0,231.31721715624897,-376.9508013251891,98.4165298611111,client2
-23.00546,-44.47405,8.259917,11.63368,0.5553135,-1.207081,-1.670994,1892,60.78431,71,24.82,123800,100,obd-16-van-trajeto-t3,van,eletronuclear,454.619,0.0,229.27000924168678,-396.9658881211292,97.51290902777777,client2
-23.00563,-44.47407,8.569414,12.24201,0.1336073,-0.1044302,0.3237171,1857,65.4902,70,25.75,122200,100,obd-16-van-trajeto-t3,van,eletronuclear,455.536,0.0009999999999763531,227.2228124746144,-415.86902565082465,101.16669305555556,client2
-23.0058,-44.47407,8.935486,12.94997,0.4120387,-0.9970006,-0.8237978,1826,78.03922,69,26.85,126600,100,obd-16-van-trajeto-t3,van,eletronuclear,456.52,0.0020000000000095497,227.22266936126456,-434.7721631805201,105.48837638888888,client2
-23.0058,-44.47407,8.935486,12.94997,0.4120387,-0.9970006,-0.8237978,1826,78.03922,68,26.85,126600,100,obd-16-van-trajeto-t3,van,eletronuclear,456.522,0.0020000000000095497,227.22266936126456,-434.7721631805201,105.48837638888888,client2
-23.0058,-44.47407,9.607728,14.129,0.4120387,-0.9970006,-0.8237978,1815,84.31373,68,28.87,130600,100,obd-16-van-trajeto-t3,van,eletronuclear,456.596,0.0009999999999763531,227.22266936126456,-434.7721631805201,113.42456666666666,client2
-23.00597,-44.47406,10.4031,15.52701,-0.2369808,-0.5966922,-0.1408854,1780,98.03922,67,31.26,128000,100,obd-16-van-trajeto-t3,van,eletronuclear,457.598,0.0010000000000331966,228.24605113991072,-453.6753007102156,122.814375,client2
-23.00614,-44.47403,11.17851,16.93712,-0.1324137,0.09471592,0.1387441,1736,100.0,66,33.59,130600,100,obd-16-van-trajeto-t3,van,eletronuclear,458.606,0.0009999999999763531,231.31648012636524,-472.57843823920376,131.96852083333332,client2
-23.0063,-44.47398,11.33159,17.43321,0.1706395,-1.190515,-1.4926,1715,100.0,65,34.05,127400,100,obd-16-van-trajeto-t3,van,eletronuclear,459.591,0.0010000000000331966,236.43396121117664,-490.36962650265457,133.77571527777778,client2
-23.00645,-44.47392,11.21844,17.52881,-0.2668787,-0.1352837,-0.1753631,1691,100.0,64,33.71,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,460.578,0.0009999999999763531,242.57496825050313,-507.04886549950714,132.43991666666665,client2
-23.00659,-44.47382,11.14856,17.69611,-0.01753556,-0.6819893,-0.6117727,1677,100.0,63,33.5,122800,100,obd-16-van-trajeto-t3,van,eletronuclear,461.504,0.9260000000000446,252.8100678452945,-522.6161552294077,131.61494444444443,client2
-23.00659,-44.47382,11.34823,18.01306,-0.01753556,-0.6819893,-0.6117727,1675,100.0,63,34.1,130000,100,obd-16-van-trajeto-t3,van,eletronuclear,461.608,0.002999999999985903,252.8100678452945,-522.6161552294077,133.97215972222222,client2
-23.00672,-44.47368,11.31828,18.25528,-1.653803,0.6378127,1.139102,1660,100.0,62,34.01,127400,100,obd-16-van-trajeto-t3,van,eletronuclear,462.616,0.0009999999999763531,267.1392547637213,-537.0714956934173,133.61858333333333,client2
-23.00681,-44.47353,11.24174,18.13183,1.445775,0.2355672,-1.219216,1653,100.0,62,33.78,126000,100,obd-16-van-trajeto-t3,van,eletronuclear,463.593,0.0020000000000095497,282.49199130063397,-547.0790390913874,132.71498611111113,client2
-23.0069,-44.47338,11.14856,17.98153,0.2971421,-0.06103939,-0.4530373,1653,100.0,62,33.5,127000,100,obd-16-van-trajeto-t3,van,eletronuclear,464.575,0.0,297.84471759720594,-557.0865824897111,131.61494444444443,client2
-23.00698,-44.47322,11.12193,17.93859,0.3147275,0.09304015,0.1889709,1654,100.0,62,33.42,123600,100,obd-16-van-trajeto-t3,van,eletronuclear,465.604,0.002999999999985903,314.22096632252976,-565.9821766207291,131.30056250000004,client2
-23.00702,-44.47305,11.29166,18.21234,0.1527686,-0.004844968,-0.02298107,1659,100.0,62,33.93,123600,100,obd-16-van-trajeto-t3,van,eletronuclear,466.576,0.0020000000000095497,331.62077524554127,-570.4299736867687,133.30431944444445,client2
-23.00706,-44.47288,9.454643,15.24941,1.977191,-0.9552248,-0.7076349,1676,100.0,62,28.41,125800,100,obd-16-van-trajeto-t3,van,eletronuclear,467.566,0.0,349.02057901113614,-574.8777707524546,111.61731319444446,client2
-23.00706,-44.47271,8.94547,14.19915,0.7213513,-0.4393835,-0.4429253,1679,92.54902,63,26.88,124400,100,obd-16-van-trajeto-t3,van,eletronuclear,468.595,0.0020000000000095497,366.4204319241635,-574.8777707524546,105.60624305555557,client2
-23.00703,-44.47253,8.442953,13.4015,0.7717471,0.4160876,-0.7951813,1685,73.33334,63,25.37,114200,100,obd-16-van-trajeto-t3,van,eletronuclear,469.576,0.0010000000000331966,384.8438483721511,-571.5419229530133,99.67375069444444,client2
-23.00703,-44.47253,7.640922,12.12844,0.7717471,0.4160876,-0.7951813,1690,67.05882,63,22.96,115000,100,obd-16-van-trajeto-t3,van,eletronuclear,469.586,0.0020000000000095497,384.8438483721511,-571.5419229530133,90.20532916666666,client2
-23.00698,-44.47236,7.181668,11.22135,0.343867,1.021343,-0.2040685,1697,62.35294,64,21.58,112600,100,obd-16-van-trajeto-t3,van,eletronuclear,470.548,0.0009999999999763531,402.2437777350227,-565.9821766207291,84.78358055555556,client2
-23.00691,-44.47219,6.928746,10.82616,-0.1516435,-0.02470869,-0.1414993,1707,55.29412,64,20.82,105800,100,obd-16-van-trajeto-t3,van,eletronuclear,471.528,0.0,419.64374464106436,-558.1985317559556,81.79769583333334,client2
-23.00682,-44.47204,5.79725,9.058197,-0.07940491,0.01903506,-0.2813479,1715,48.62745,64,17.42,104800,100,obd-16-van-trajeto-t3,van,eletronuclear,472.497,0.002999999999985903,434.99670961719147,-548.1909883579856,68.43975694444444,client2
-23.00682,-44.47204,5.97363,9.333791,-0.07940491,0.01903506,-0.2813479,1713,50.19608,64,17.95,104000,100,obd-16-van-trajeto-t3,van,eletronuclear,472.538,0.0,434.99670961719147,-548.1909883579856,70.52202083333333,client2
-23.00672,-44.47189,6.323063,9.879779,-0.1040581,1.686965,0.3116805,1720,52.15686,64,19.0,105800,100,obd-16-van-trajeto-t3,van,eletronuclear,473.54,0.0010000000000331966,450.3497015180954,-537.0714956934173,74.64727152777778,client2
-23.0066,-44.47177,6.346358,9.763621,-0.2296761,-0.5037445,0.553157,1741,51.76471,65,19.07,106200,100,obd-16-van-trajeto-t3,van,eletronuclear,474.597,0.0019999999999527063,462.6321717914609,-523.728104496006,74.92228194444445,client2
-23.00647,-44.47166,6.35967,9.784101,-0.6743302,1.48798,0.7987767,1749,50.98039,65,19.11,104800,100,obd-16-van-trajeto-t3,van,eletronuclear,475.58,0.0,473.89114758485096,-509.27276403235004,75.0794375,client2
-23.00632,-44.47157,6.39295,9.686279,-0.06139869,-1.348044,-0.1882744,1772,49.80392,66,19.21,106800,100,obd-16-van-trajeto-t3,van,eletronuclear,476.578,0.0,483.10312304079287,-492.5935250354975,75.47232638888889,client2
-23.00617,-44.47148,6.379638,9.52184,0.1449419,0.8994171,0.003433927,1785,49.80392,67,19.17,106800,100,obd-16-van-trajeto-t3,van,eletronuclear,477.585,0.0009999999999763531,492.3151087346683,-475.9142860389987,75.31517083333334,client2
-23.00602,-44.47139,5.860481,8.74698,-0.2925458,0.6295051,0.9393343,1798,40.0,67,17.61,98000,100,obd-16-van-trajeto-t3,van,eletronuclear,478.62,0.07100000000002638,501.52710466642986,-459.2350470421461,69.18623402777779,client2
-23.00602,-44.47139,5.883776,8.652606,-0.2925458,0.6295051,0.9393343,1784,6.666667,68,17.68,68600,100,obd-16-van-trajeto-t3,van,eletronuclear,478.637,0.0009999999999763531,501.52710466642986,-459.2350470421461,69.46124444444445,client2
-23.00586,-44.4713,9.9738,14.66734,0.07216994,0.7799234,0.2749613,1772,0.0,68,29.97,36800,100,obd-16-van-trajeto-t3,van,eletronuclear,479.537,0.0019999999999527063,510.7391297586008,-441.4438587786953,117.74625,client2
-23.00586,-44.4713,10.47632,15.63628,0.07216994,0.7799234,0.2749613,1786,0.0,67,31.48,28200,100,obd-16-van-trajeto-t3,van,eletronuclear,479.614,0.0009999999999763531,510.7391297586008,-441.4438587786953,123.67877777777778,client2
-23.00571,-44.47121,10.95221,16.34657,0.4142652,-0.02133781,0.08861748,1771,0.0,67,32.91,29800,100,obd-16-van-trajeto-t3,van,eletronuclear,480.605,0.0020000000000095497,519.951146507222,-424.7646197825501,129.29692361111108,client2
-23.00556,-44.47112,10.73922,16.27154,-0.01573126,-0.3252161,-0.565024,1746,0.0,66,32.27,30600,100,obd-16-van-trajeto-t3,van,eletronuclear,481.61,0.002999999999985903,529.1631734935851,-408.08538078569757,126.78245833333332,client2
-23.00541,-44.47103,10.67599,16.42459,0.1547627,0.1878931,-0.1942491,1718,0.0,65,32.08,30600,100,obd-16-van-trajeto-t3,van,eletronuclear,482.572,0.0,538.3752107176427,-391.40614178919867,126.03599305555556,client2
-23.00527,-44.47094,10.45968,16.60265,-0.04241328,0.6105471,-0.0921867,1672,0.0,63,31.43,29600,100,obd-16-van-trajeto-t3,van,eletronuclear,483.598,0.0010000000000331966,547.5872378925229,-375.8388520585908,123.48233333333333,client2
-23.00514,-44.47084,10.34986,16.6933,0.2118063,-0.05306624,0.4580814,1652,0.0,62,31.1,29600,100,obd-16-van-trajeto-t3,van,eletronuclear,484.545,0.0010000000000331966,557.8227820331178,-361.3835115949349,122.18584722222222,client2
-23.00502,-44.47072,10.22007,16.75419,0.55771,-0.1085424,-0.08426329,1627,0.0,61,30.71,31000,100,obd-16-van-trajeto-t3,van,eletronuclear,485.602,0.0019999999999527063,570.1053719784029,-348.0401203975236,120.65360416666667,client2
-23.0049,-44.4706,10.10026,16.83376,-0.1473329,1.59503,0.5703175,1610,0.0,60,30.35,29400,100,obd-16-van-trajeto-t3,van,eletronuclear,486.594,0.0020000000000095497,582.3879728434653,-334.69672920011226,119.23918055555556,client2
-23.00481,-44.47047,10.15351,16.9225,0.7995706,1.681336,-0.5138885,1615,0.0,60,30.51,29400,100,obd-16-van-trajeto-t3,van,eletronuclear,487.589,0.0020000000000095497,595.6940478260335,-324.6891858021422,119.8678263888889,client2
-23.00472,-44.47032,10.06033,16.49232,-0.07770654,-0.4223728,-0.3157868,1620,0.0,61,30.23,29200,100,obd-16-van-trajeto-t3,van,eletronuclear,488.587,0.0009999999999763531,611.0471909479908,-314.6816424041722,118.76778472222222,client2
-23.00466,-44.47017,8.226638,13.48628,0.4629199,0.3521863,-0.6325029,1641,17.2549,61,24.72,65600,100,obd-16-van-trajeto-t3,van,eletronuclear,489.603,0.0020000000000095497,626.4002746861652,-308.0099468056434,97.12003194444445,client2
-23.00461,-44.47001,6.176634,9.962306,-0.8448609,-0.2822527,0.8357123,1666,24.70588,62,18.56,71400,100,obd-16-van-trajeto-t3,van,eletronuclear,490.582,0.0009999999999763531,642.7768715249259,-302.4502004733592,72.91859583333334,client2
-23.00459,-44.46983,5.81389,9.22839,-0.2333789,0.3562475,0.3470474,1689,29.01961,63,17.47,80800,100,obd-16-van-trajeto-t3,van,eletronuclear,491.549,0.0,661.2004614210767,-300.22630194051624,68.63620138888889,client2
-23.00459,-44.46983,5.278093,8.37792,-0.2333789,0.3562475,0.3470474,1698,32.15686,63,15.86,87000,100,obd-16-van-trajeto-t3,van,eletronuclear,491.552,0.0010000000000331966,661.2004614210767,-300.22630194051624,62.31082013888889,client2
-23.00457,-44.46966,5.261454,8.094539,-0.1371983,-0.6397089,-0.06606803,1739,37.2549,65,15.81,93400,100,obd-16-van-trajeto-t3,van,eletronuclear,492.599,0.0020000000000095497,678.600523846078,-298.0024034076733,62.11438749999999,client2
-23.00456,-44.46947,5.763971,8.733283,-0.06512424,-0.0198443,0.05124433,1779,41.96078,66,17.32,98200,100,obd-16-van-trajeto-t3,van,eletronuclear,493.547,0.0010000000000331966,698.0476235426199,-296.890454141075,68.04687986111111,client2
-23.00454,-44.4693,6.19993,9.117537,-0.750618,-1.628797,-0.8650832,1817,42.7451,68,18.63,102600,100,obd-16-van-trajeto-t3,van,eletronuclear,494.554,0.0009999999999763531,715.4476906317459,-294.6665556078784,73.19361805555556,client2
-23.00452,-44.4691,6.239865,8.914085,-0.7176414,-1.512724,-0.112741,1871,40.0,70,18.75,101400,100,obd-16-van-trajeto-t3,van,eletronuclear,495.571,0.0,735.9183514736147,-292.44265707538915,73.66507291666667,client2
