accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,fuel_rate,instant_fuel_economy,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,absolute_throttle_pos,fuel_rail_pressure_vacuum,fuel_rail_pressure,fuel_level,alcohol_fuel_percentage,engine_fuel_rate,vehicle_fuel_rate,fuel_level_a,fuel_level_b,id_route,vehicle,loc_coleta,time_sec,dt,P_kW,client
-7.69,-6.24,-0.47,-0.11,-0.41,-0.37,-23.005481154245476,-44.45678,,,,,10.589716968283675,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10366.707,0.018000000000029104,,client1
-0.1448617,-0.1253824,1.526423,,,,-23.00546,-44.45678,3.477684,28.98068,1728.25,41.56863,12.0,10.45,30.98039,0.0,0.0,52.94118,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.386,0.0010000000002037268,33.675573400000005,client1
-6.94,-7.81,0.0,-0.12,-0.26,-0.09,-23.005453195558708,-44.456782268147094,,,,,12.22681470967742,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.611,0.2250000000003638,,client1
-6.35,-7.3,-0.24,-0.12,-0.29,-0.14,-23.005452469752257,-44.45678251008258,,,,,12.251008258064516,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.635,0.023999999999432475,,client1
-6.86,-7.61,1.96,-0.11,-0.29,-0.17,-23.00545192540129,-44.4567826915329,,,,,12.269153290322581,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.653,0.018000000000029104,,client1
-7.37,-7.06,-1.45,-0.13,-0.31,-0.18,-23.00545138105032,-44.456782872983226,,,,,12.287298322580645,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.671,0.018000000000029104,,client1
-6.43,-7.57,1.84,-0.11,-0.35,-0.25,-23.00545083669161,-44.45678305443613,,,,,12.305443612903225,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.689,0.018000000000029104,,client1
-6.16,-7.85,1.02,-0.11,-0.36,-0.29,-23.005450171372903,-44.45678327620903,,,,,12.327620903225807,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10367.711,0.02199999999902502,,client1
-0.3702307,-0.09640008,0.6176838,,,,-23.00543,-44.45679,3.58085,27.54498,1844.25,40.0,13.0,10.76,31.37255,0.0,0.0,56.07843,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.379,0.0010000000002037268,34.67456416666666,client1
-5.22,-8.39,0.43,-0.09,-0.19,0.07,-23.005422809917356,-44.456794793388426,,,,,13.239669421487603,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.611,0.2319999999999709,,client1
-5.06,-7.65,0.2,-0.1,-0.2,0.06,-23.00542219009058,-44.45679520660628,,,,,13.260330314049586,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.631,0.019999999998617568,,client1
-4.98,-7.73,0.78,-0.09,-0.21,0.05,-23.00542163223537,-44.45679557850975,,,,,13.278925487603306,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.649,0.018000000000029104,,client1
-5.49,-7.49,-0.43,-0.1,-0.2,0.06,-23.005420950421158,-44.45679603305256,,,,,13.301652628099173,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.671,0.02200000000084401,,client1
-6.04,-8.12,-0.16,-0.09,-0.18,0.09,-23.005420392565952,-44.45679640495603,,,,,13.320247801652892,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.689,0.018000000000029104,,client1
-5.69,-7.53,0.55,-0.09,-0.21,0.04,-23.005419834710743,-44.456796776859505,,,,,13.338842975206612,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10368.707,0.018000000000029104,,client1
-0.4337076,-0.289802,0.09937948,,,,-23.0054,-44.45681,3.67736,26.26684,1991.75,37.64706,14.0,11.05,31.37255,0.0,0.0,58.43137,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.369,0.015000000001236913,35.609102666666665,client1
-7.49,-5.61,-1.41,-0.18,0.44,0.83,-23.005392833164564,-44.45681477789029,,,,,14.238894514599457,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.611,0.24200000000018917,,client1
-7.3,-5.61,-1.33,-0.19,0.47,0.87,-23.00539224087201,-44.456815172751995,,,,,14.258637599755978,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.631,0.019999999998617568,,client1
-6.79,-5.37,-1.8,-0.21,0.56,1.0,-23.005391589338068,-44.456815607107956,,,,,14.280355397771713,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.653,0.02200000000084401,,client1
-6.98,-5.45,0.51,-0.2,0.67,1.13,-23.005391026651044,-44.456815982232634,,,,,14.29911163192808,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.672,0.01900000000023283,,client1
-8.28,-4.86,-1.45,-0.23,0.71,1.19,-23.005390493584713,-44.45681633761019,,,,,14.31688050965484,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.69,0.018000000000029104,,client1
-7.3,-4.67,-3.57,-0.22,0.77,1.26,-23.005389960510797,-44.456816692992795,,,,,14.334649640096325,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10369.708,0.018000000000029104,,client1
0.4296956,0.2645089,0.03739137,,,,-23.00537,-44.45683,3.767214,25.11474,1774.0,42.7451,15.0,11.32,30.98039,0.0,0.0,58.43137,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.384,0.0010000000002037268,36.479188900000004,client1
-7.02,3.61,-10.4,-0.05,0.41,0.44,-23.005363107285504,-44.45683919028599,,,,,15.459514299595142,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.611,0.22700000000077125,,client1
-6.63,2.9,-9.77,-0.05,0.32,0.37,-23.00536250000583,-44.456839999992226,,,,,15.499999611336033,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.631,0.019999999998617568,,client1
-7.14,2.59,-10.04,-0.04,0.34,0.35,-23.005361953443238,-44.45684072874235,,,,,15.536437117408907,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.649,0.018000000000029104,,client1
-6.9,5.22,-7.69,-0.06,0.36,0.42,-23.00536143725085,-44.45684141699886,,,,,15.570849943319837,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.666,0.016999999999825377,,client1
-3.88,3.69,-8.0,-0.04,0.36,0.37,-23.00536076923077,-44.456842307692305,,,,,15.615384615384615,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.688,0.02200000000084401,,client1
-5.69,4.9,-8.28,-0.05,0.36,0.42,-23.00536022267595,-44.45684303643206,,,,,15.651821603238867,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10370.706,0.018000000000029104,,client1
0.02307673,-0.001812407,-0.2436196,,,,-23.00534,-44.45687,3.281337,19.30197,1610.25,42.35294,17.0,9.86,30.58824,0.0,0.0,58.03922,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.387,0.0010000000002037268,31.774279950000004,client1
-0.9,5.41,-10.04,-0.0,0.04,0.03,-23.005333093524726,-44.45688151079212,,,,,17.46043168496159,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.611,0.22400000000016007,,client1
-0.27,4.9,-9.41,-0.0,0.07,0.06,-23.00533247688304,-44.45688253852827,,,,,17.501541130625522,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.631,0.019999999998617568,,client1
0.04,5.33,-9.14,-0.01,0.1,0.1,-23.00533179856456,-44.45688366905907,,,,,17.54676236278807,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.653,0.02200000000084401,,client1
-0.9,5.14,-9.22,-0.01,0.14,0.17,-23.00533127441439,-44.45688454264268,,,,,17.581705707326993,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.67,0.016999999999825377,,client1
-0.24,5.45,-8.83,-0.0,0.14,0.16,-23.005330719425825,-44.45688546762363,,,,,17.618704945115226,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.688,0.018000000000029104,,client1
0.12,5.1,-8.75,0.0,0.17,0.21,-23.00533016444515,-44.456886392591414,,,,,17.65570365669582,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10371.706,0.018000000000029104,,client1
-0.2649328,0.1521347,-0.4480813,,,,-23.00531,-44.45692,3.351223,17.638,1707.0,40.0,19.0,10.07,30.58824,0.0,0.0,58.03922,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10372.388,0.0010000000002037268,32.451009383333336,client1
2.98,5.1,-9.57,-0.06,0.66,0.98,-23.005305544453982,-44.456928911092035,,,,,19.22277730095679,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10372.611,0.22299999999995634,,client1
2.04,4.98,-9.92,-0.05,0.65,0.97,-23.00530514485867,-44.45692971028266,,,,,19.24275706646998,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10372.631,0.019999999998617568,,client1
2.67,4.67,-8.83,-0.04,0.62,0.92,-23.00530478521573,-44.45693042956854,,,,,19.260739213473837,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10372.649,0.018000000000029104,,client1
